ID,Address,USDT Amount,wBTC Amount,claimedAt,claimReqId,claimReqStatus
760,"0xf71F19CAE44f01F502b6D3dAa28eC55Be854d1eB","15.0015","0.0005382","2023-06-03T03:06:22.295Z","1e95b25e-8f7d-41ea-a2c4-f5b1b6e4fd91","pending"
761,"0xf71F19CAE44f01F502b6D3dAa28eC55Be854d1eB","15.0015","0.0011184","2023-06-03T03:07:11.547Z","36d41c81-b635-4c04-a543-67e867b31c5d","pending"
762,"0x9d9D9060Ad6A4F5d08B393F7902bbb9985A0c4b7","5.0005","0.0003728","2023-06-03T04:16:15.707Z","757120d4-87eb-471f-9e1c-d5b64b26ac92","pending"
763,"0x856D1170eB63671439e5BB0F9907B2c33E58E595","5.0005","0.0003728","2023-06-03T04:57:19.514Z","97ea47fa-8d54-431b-9ea4-2d0ab5afded9","pending"
764,"0xb51e5DC522f35D2837a00cdd8f4efee4143Db15C","15.0015","0.0011184","2023-06-03T05:02:32.066Z","d78ca8f4-01fc-4cd8-9510-5c402285ce53","pending"
765,"0xCac97c99168eb14b46E1b70404F972b5B1136450","15.0015","0.0011184","2023-06-03T05:04:32.997Z","1b128823-94a1-4505-946c-3fc732f4b9dd","pending"
766,"0x081AF651551E1466C594493f4DfF022A8F367f1e","10.001","0.0007456","2023-06-03T05:05:16.083Z","859133a9-98e1-45fc-9bed-f90c94d1cd22","pending"
767,"0x510Fd08E42579E0B417C87DB14B539f784AF0707","5.0005","0.0003728","2023-06-03T05:21:29.529Z","fcf5376f-55f2-4119-a535-dfe2552d93f1","pending"
768,"0x8E6A30A188Df2f88F74900A43Feb96094Cb7e9Ce","10.001","0.0007456","2023-06-03T05:23:44.175Z","f946fc0f-3564-4188-a026-ff703b5e1067","pending"
769,"0x8E6A30A188Df2f88F74900A43Feb96094Cb7e9Ce","10.001","0.0003588","2023-06-03T05:25:00.871Z","307030c0-94cb-41a7-a68d-3019fd9f72d9","pending"
770,"0x8E6A30A188Df2f88F74900A43Feb96094Cb7e9Ce","10.001","0.0003588","2023-06-03T05:25:09.751Z","df1fb800-4258-4f45-86ee-d4837fed8637","pending"
771,"0x8E6A30A188Df2f88F74900A43Feb96094Cb7e9Ce","26.0026","0.00084846","2023-06-03T05:25:30.494Z","d0099dfb-6107-47b0-bbe2-a9a56c0ca456","pending"
772,"0x8E6A30A188Df2f88F74900A43Feb96094Cb7e9Ce","20.00209","0.00087028","2023-06-03T05:25:48.380Z","95763108-7de0-4a3d-8823-7b05d1b4a796","pending"
773,"0x1c556918FC9504c2D9d3a1BA614E1340E73Eb71c","15.0015","0.0011184","2023-06-03T05:26:07.876Z","9433bdcf-2b57-4718-b53f-431f948ac5e0","pending"
774,"0x94d3b4c578e6d5edC0b01d056F07D6f66A63FB51","15.0015","0.0011184","2023-06-03T06:19:52.861Z","08150d46-f1e1-4f13-9a30-2e16668a93cf","pending"
775,"0x64F15B7a09F77567D230772763B95346f81fDB09","10.001","0.0007456","2023-06-03T06:43:18.991Z","ffc45f33-f4d2-4825-b8bf-6b1836f7bc3a","pending"
776,"0xa07a161369D3De75B19e9BeC3Ef2aF1f9953eA19","20.00209","0.00087028","2023-06-03T06:53:38.492Z","f3b6414b-7a0a-46d7-97da-446fc439223a","pending"
777,"0xa07a161369D3De75B19e9BeC3Ef2aF1f9953eA19","26.0026","0.00084846","2023-06-03T06:54:20.652Z","c8aceee9-2a5d-4e91-b48c-e3afbd895c31","pending"
778,"0xa07a161369D3De75B19e9BeC3Ef2aF1f9953eA19","0.020002","0.00069136","2023-06-03T06:54:47.734Z","2041318c-8c85-494b-b68f-ef5fa8f91ef1","pending"
779,"0xa07a161369D3De75B19e9BeC3Ef2aF1f9953eA19","10.001","0.0003588","2023-06-03T06:55:16.092Z","2584e0ac-6577-45ff-a41b-89040b802150","pending"
780,"0xa07a161369D3De75B19e9BeC3Ef2aF1f9953eA19","10.001","0.0007456","2023-06-03T06:55:41.154Z","a3fc20f9-87c4-40fe-aaa5-1c686854fe37","pending"
781,"0x016084B4E35ED9e6bfB8A06ff634d40468C0626A","5.0005","0.0003728","2023-06-03T07:55:38.990Z","1c52559f-d758-49f4-8eea-40093f73f5b0","pending"
782,"0xAE95638067475b7184720Df85C071807e984736e","0.010001","0.00034568","2023-06-03T08:21:18.646Z","cc33c396-7c61-4014-b8ef-a15c182e49f3","pending"
783,"0xAE95638067475b7184720Df85C071807e984736e","5.0005","0.0001794","2023-06-03T08:21:41.532Z","4f94a34f-2e86-4273-801a-e76d6fb79e30","pending"
784,"0x36175dd4D97c308431F1B3Ef730cBd8cdf87b290","15.0015","0.0005382","2023-06-03T08:21:54.056Z","19a32645-bb57-447d-be2d-fd19944e7eb9","pending"
785,"0x36175dd4D97c308431F1B3Ef730cBd8cdf87b290","15.0015","0.0011184","2023-06-03T08:22:22.198Z","0416eb7f-ce1d-463a-972a-7600c2d833b5","pending"
786,"0xAE95638067475b7184720Df85C071807e984736e","5.0005","0.0003728","2023-06-03T08:23:19.044Z","a482f637-6d02-408c-b784-53b7ef06d638","pending"
787,"0xbd4898762545C08383803c7159cB03B33339AA26","20.002","0.0014912","2023-06-03T08:50:34.577Z","d9b19315-726b-49ef-90c4-c57df54542fe","pending"
788,"0x9B4096290CC38616Fe7bbB98e3301cd3F3e8cc76","5.0005","0.0003728","2023-06-03T08:52:57.962Z","635fe1d0-822f-40e8-a703-231e48c53dc1","pending"
789,"0xA57322a2b4F795dAAb3574fcCA26652BE1166585","110.011","0.0082016","2023-06-03T09:00:48.899Z","88e8cbf8-3d69-485b-b5b4-faa76831c55f","pending"
790,"0x15Bf92E24b12CEE517651263e42eD9CB5BB83852","15.0015","0.0011184","2023-06-03T09:12:16.912Z","2d3c602d-28d6-4231-a8cd-ff5b47dc448e","pending"
791,"0x0Cbf0b33549479A08b0e3ef7d3A72c1c90B5b5F9","5.0005","0.0003728","2023-06-03T09:35:55.323Z","6933951c-7dd4-4328-bf37-03ef9e68aa33","pending"
792,"0x8861B4257De92d7138AeC34a4E8Ed881F783F832","10.001","0.0007456","2023-06-03T09:47:32.645Z","6808ae64-d1a2-4424-97d3-8548c366f038","pending"
